sequence,domain,kingdom,classifier_phylum,classifier_subphylum,classifier_class,classifier_order,classifier_suborder,classifier_infraorder,classifier_superfamily,classifier_family,BLAST_phylum,BLAST_subphylum,BLAST_class,BLAST_order,BLAST_suborder,BLAST_infraorder,BLAST_superfamily,BLAST_family,BLAST_subfamily,BLAST_tribe,BLAST_subtribe,BLAST_genus,BLAST_species,BLAST_subspecies,same,classifier_confidence,consistent_to,group_to_use,notes
de0edcf700288fcc5a791fd3e9a3455d,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Zygaenoidea,Zygaenidae,Chalcosiinae,NA,NA,Amesia,sanguiflua,NA,No,0.637047008,NA,Lepidoptera,
7fe40247d23578f4ef0b70a9308a5814,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Pyraloidea,Crambidae,Spilomelinae,NA,NA,Spoladea,recurvalis,NA,No,0.742471846,NA,Lepidoptera,
e1571608c586a50d543e817858cc9920,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Pyraloidea,Crambidae,Spilomelinae,NA,NA,Spoladea,recurvalis,NA,No,0.703229422,NA,Lepidoptera,
31f6cdb8af20eceb19c27a2e4cd3918e,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Tortricoidea,Tortricidae,Tortricinae,Archipini,NA,Archips,betulanus,NA,No,0.703858252,NA,Lepidoptera,
2288f565d1493ed25c2b981bc81081cd,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Tortricoidea,Tortricidae,Tortricinae,Archipini,NA,Archips,betulanus,NA,No,0.715500197,NA,Lepidoptera,
a775d463faf3e433f51e603bc9bc7d81,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Noctuoidea,Erebidae,Herminiinae,NA,NA,Hydrillodes,lentalis,NA,No,0.687266599,NA,Lepidoptera,
e155b9dd69b618b105e5bc2122335f65,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Tortricoidea,Tortricidae,Olethreutinae,Olethreutini,NA,Celypha,unclassified_Celypha,DX-2020,No,0.617814546,NA,Lepidoptera,
7c096d11ef34d0bda70912d76582e3cc,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Tortricoidea,Tortricidae,Olethreutinae,Olethreutini,NA,Celypha,unclassified_Celypha,DX-2020,No,0.660785032,NA,Lepidoptera,
83ac4dc710430f244254e2b8ddff68bc,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Tortricoidea,Tortricidae,Olethreutinae,Olethreutini,NA,Celypha,unclassified_Celypha,DX-2020,No,0.620357566,NA,Lepidoptera,
bc94354076207ee56dbad9108307dd00,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Tortricoidea,Tortricidae,Olethreutinae,Olethreutini,NA,Celypha,unclassified_Celypha,DX-2020,No,0.631895046,NA,Lepidoptera,
a4438a55cee0f23524d4c77e24d224ba,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Geometroidea,Geometridae,Ennominae,NA,NA,Selenia,dentaria,NA,No,0.705007085,NA,Lepidoptera,
80294ba9720c9d21cde1ccb8d0c7ccd7,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Zygaenoidea,Zygaenidae,Chalcosiinae,NA,NA,Amesia,sanguiflua,NA,No,0.634638625,NA,Lepidoptera,
4d455c335a26e4a0e65edcc9602f7063,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Papilionidae,Parnassiinae,Parnassini,NA,Parnassius,imperator,NA,No,0.789776744,NA,Lepidoptera,
aa0a72062e61c691dc05df8ffd4f391f,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Papilionidae,Parnassiinae,Parnassini,NA,Parnassius,imperator,NA,No,0.802859321,NA,Lepidoptera,
1750dbd8930dedeaa3c3d0c6fc9af043,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Papilionidae,Papilioninae,Leptocircini,NA,Graphium,leechi,NA,No,0.514941917,NA,Lepidoptera,
90f48f643d0b67998bfcc3f83a2bbccb,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Papilionidae,Papilioninae,Leptocircini,NA,Graphium,leechi,NA,No,0.522750796,NA,Lepidoptera,
dfd6f6bf08d8f595bf8cce0ff8165f5c,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Papilionidae,Papilioninae,Leptocircini,NA,Graphium,leechi,NA,No,0.518167829,NA,Lepidoptera,
938c2e62f10a81a4ff27db9d74dbf295,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Papilionidae,Papilioninae,Leptocircini,NA,Graphium,leechi,NA,No,0.508760948,NA,Lepidoptera,
079d31b1f317f10351bf1ff93fc5d822,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Bombycoidea,Sphingidae,Smerinthinae,Ambulycini,NA,Barbourion,lemaii,NA,No,0.882758475,NA,Lepidoptera,
a20fd852932e98b0f7eaf4211a04da2a,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Bombycoidea,Sphingidae,Smerinthinae,Ambulycini,NA,Barbourion,lemaii,NA,No,0.882111311,NA,Lepidoptera,
a332c0f29749fb008efc1ce6d9bb173b,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Papilionidae,Papilioninae,Leptocircini,NA,Eurytides,dolicaon,NA,No,0.563853083,NA,Lepidoptera,
dd24e5ee7d0e836cccb140744d2f58d8,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Papilionidae,Papilioninae,Leptocircini,NA,Eurytides,dolicaon,NA,No,0.537127968,NA,Lepidoptera,
791ca8da18476e52b9f3ef6671d42542,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Papilionidae,Parnassiinae,Parnassini,NA,Hypermnestra,helios,maxima,No,0.613514952,NA,Lepidoptera,
0920ea8f34e4c8ba9f38a264021bb09d,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Papilionidae,Parnassiinae,Parnassini,NA,Hypermnestra,helios,maxima,No,0.624020428,NA,Lepidoptera,
e721b7d2297fd95946f1405a9353d106,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Papilionidae,Parnassiinae,Parnassini,NA,Hypermnestra,helios,maxima,No,0.628793784,NA,Lepidoptera,
4da7ee2da45a343801dadb37f0523788,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Geometroidea,Geometridae,Ennominae,NA,NA,Biston,thibetaria,NA,No,0.568735735,NA,Lepidoptera,
c5f65990e8e4bb883111210d3cfc2679,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Papilionidae,Parnassiinae,Parnassini,NA,Hypermnestra,helios,maxima,No,0.614061389,NA,Lepidoptera,
a39897571c8b9bdba1f4504276d53da1,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Bombycoidea,Bombycidae,Bombycinae,NA,NA,Bombyx,mori,NA,No,0.717306083,NA,Lepidoptera,
2aaab9aac779da5ba135311b7ae750f2,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Sesioidea,Choreutidae,Choreutinae,NA,NA,Choreutis,emplecta,NA,No,0.667792039,NA,Lepidoptera,
0cbe6bbe5859a1909a9fa4da5577d813,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,NA,Rhodoprasina,callantha,NA,No,0.748929036,NA,Lepidoptera,
d26b855e28903fb65f33a86f625ec97f,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,NA,Rhodoprasina,callantha,NA,No,0.741375436,NA,Lepidoptera,
75404f04633894d737160ce0e5b1ae47,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,NA,Rhodoprasina,callantha,NA,No,0.758827134,NA,Lepidoptera,
3699949832a6323ea5d7ad9bfda5a87b,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Geometroidea,Geometridae,Ennominae,NA,NA,Selenia,dentaria,NA,No,0.743241084,NA,Lepidoptera,
88b0385f782b5f651766f22240b5e17a,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Papilionidae,Papilioninae,Leptocircini,NA,Eurytides,dolicaon,NA,No,0.580131671,NA,Lepidoptera,
48d2c64fb377de7f5462f8b0c4271945,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Hesperioidea,Hesperiidae,Tagiadinae,NA,NA,Tagiades,vajuna,NA,No,0.823710419,NA,Lepidoptera,
fa4e41b3c7a67ba703dd4346e06dcb6a,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Noctuoidea,Noctuidae,Amphipyrinae,NA,NA,Amphipyra,berbera,NA,No,0.517656707,NA,Lepidoptera,
63cf1c8f4e2c7d15e36f17b28ab8c297,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Noctuoidea,Noctuidae,Amphipyrinae,NA,NA,Amphipyra,berbera,NA,No,0.581820558,NA,Lepidoptera,
0d1feb4afeff74610833812f0b50b29a,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,NA,Rhodoprasina,callantha,NA,No,0.779570136,NA,Lepidoptera,
e08143e6ce03e55277f0789a7e54d83d,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,NA,Rhodoprasina,callantha,NA,No,0.73576741,NA,Lepidoptera,
7912277cb1cf208f9a8b9dbbece2e78c,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Geometroidea,Geometridae,Ennominae,NA,NA,Selenia,dentaria,NA,No,0.701079176,NA,Lepidoptera,
53c5bc2ae3afb297089231830ca299ae,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,NA,Rhodoprasina,callantha,NA,No,0.754414922,NA,Lepidoptera,
bcacb7bc85de1cddfa37d9d6e0824a02,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Tortricoidea,Tortricidae,Tortricinae,Archipini,NA,Archips,podanus,NA,No,0.670879997,NA,Lepidoptera,
29d14ab6ab53147375cc4e0369bee0dd,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Tortricoidea,Tortricidae,Tortricinae,Archipini,NA,Archips,podanus,NA,No,0.672649155,NA,Lepidoptera,
9b543aaa6ae6c77e55ae0253b57c8600,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Papilionidae,Papilioninae,Leptocircini,NA,Eurytides,dolicaon,NA,No,0.715680843,NA,Lepidoptera,
c1851aca658c6e8399f47198e727a4a2,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Tortricoidea,Tortricidae,Tortricinae,Archipini,NA,Archips,podanus,NA,No,0.722193892,NA,Lepidoptera,
998964473423185a377d7fe3f73313bc,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Papilionidae,Papilioninae,Leptocircini,NA,Eurytides,dolicaon,NA,No,0.509439945,NA,Lepidoptera,
1b056dcdb3e39210bdfe371db5571d5f,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Ypthimini,NA,Callerebia,polyphemus,NA,No,0.432988941,NA,Lepidoptera,
6aa72fb3046d87845da4380138b0bc62,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,Lethina,Neope,muirheadii,NA,No,0.79924225,NA,Lepidoptera,
58b0ee13d0089700fece4b6a0a0c57ba,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Nymphalinae,Junoniini,NA,Junonia,villida,NA,No,0.860497243,NA,Lepidoptera,
3d195e3ad43d33ae5abef5f3bc635fd2,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Nymphalinae,Junoniini,NA,Junonia,villida,NA,No,0.828558094,NA,Lepidoptera,
b275a874408fe393eeed027e0f0da1df,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Nymphalinae,Junoniini,NA,Junonia,villida,NA,No,0.873372374,NA,Lepidoptera,
3f4780587ac8e73201ef903715f2fab2,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Nymphalinae,Junoniini,NA,Junonia,villida,NA,No,0.873191415,NA,Lepidoptera,
95a6e1a2eb86501ef85ac60af114ac70,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Nymphalinae,Junoniini,NA,Junonia,villida,NA,No,0.872542507,NA,Lepidoptera,
2e613b67dccd62166fd38753423fd42e,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Nymphalinae,Junoniini,NA,Junonia,villida,NA,No,0.860122867,NA,Lepidoptera,
0ee5cd990688a1de0e52801a5b23bab7,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Nymphalinae,Junoniini,NA,Junonia,villida,NA,No,0.861312564,NA,Lepidoptera,
7e962099d52169f3ed57eebc0f84ff28,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,Lethina,Neope,muirheadii,NA,No,0.641722641,NA,Lepidoptera,
fcd9962f0580e5ed64c75b6713aeb537,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,Lethina,Neope,muirheadii,NA,No,0.641000804,NA,Lepidoptera,
5afc03d5414988dd9357158d591eecff,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,Lethina,Neope,muirheadii,NA,No,0.660869091,NA,Lepidoptera,
4b0029836dfef1e9245ed10b63938d61,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,Lethina,Neope,muirheadii,NA,No,0.642795979,NA,Lepidoptera,
fa27333774e36e0cc24078c3143803b9,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,Lethina,Neope,muirheadii,NA,No,0.663402299,NA,Lepidoptera,
fe9860053fa4db3d98d2e31e6c74675a,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Apaturinae,NA,NA,Apatura,ilia,NA,No,0.646114683,NA,Lepidoptera,
ff2434418380fbac9ac7a6d3070bf658,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Apaturinae,NA,NA,Apatura,ilia,NA,No,0.645768944,NA,Lepidoptera,
86d1804e10b039f0f6781b72dae7681a,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,Lethina,Neope,muirheadii,NA,No,0.644135019,NA,Lepidoptera,
a04b303308490c0083e83ed2e9afcbfc,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Ypthimini,NA,Callerebia,polyphemus,NA,No,0.538290309,NA,Lepidoptera,
f7cd5cf87fd5cede4abeac466176fa52,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Apaturinae,NA,NA,Hestina,assimilis,NA,No,0.51506176,NA,Lepidoptera,
1274aeb679d8b0945d63d5bd3d74e4c2,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Ypthimini,NA,Callerebia,polyphemus,NA,No,0.540688144,NA,Lepidoptera,
8d8fece3d0f24bf9a7fa922d9f68f379,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Ypthimini,NA,Callerebia,polyphemus,NA,No,0.537376338,NA,Lepidoptera,
20b4870c5f7dee9d308b21a504b2b1b8,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Apaturinae,NA,NA,Hestina,assimilis,NA,No,0.403643657,NA,Lepidoptera,
6c511d5391004fd0216878845511c3db,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Nymphalinae,Melitaeini,Melitaeina,Melitaea,cinxia,NA,No,0.68474442,NA,Lepidoptera,
6c4e1c99f9ac84f82e8d48092fb87f14,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Ypthimini,NA,Callerebia,polyphemus,NA,No,0.434168283,NA,Lepidoptera,
6e1a88575c9e932eb684190176617fa2,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Ypthimini,NA,Callerebia,polyphemus,NA,No,0.435624828,NA,Lepidoptera,
e7bd2a3bfe143ff4c09f3bf6e9a90a76,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Ypthimini,NA,Callerebia,polyphemus,NA,No,0.434711327,NA,Lepidoptera,
371c5f45bd712aaa3e27608e1771de37,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Ypthimini,NA,Callerebia,polyphemus,NA,No,0.432102939,NA,Lepidoptera,
62670ae2e753d6a23d3b9a751c0ad2f7,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Lycaenidae,Lycaeninae,NA,NA,Lycaena,phlaeas,NA,No,0.577647996,NA,Lepidoptera,
d561a1a33251c1fd37ea77aef8b30181,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Ypthimini,NA,Ypthima,baldus,NA,No,0.749518715,NA,Lepidoptera,
d719937ab779fca6f57a10dd701e30ff,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Ypthimini,NA,Ypthima,baldus,NA,No,0.747804852,NA,Lepidoptera,
4fb0e937ded23451a4bb91284244551d,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Papilionoidea,Nymphalidae,Satyrinae,Ypthimini,NA,Ypthima,baldus,NA,No,0.746896248,NA,Lepidoptera,
235b5785736a8cb5e8bc1fceca564053,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Bombycoidea,Sphingidae,Sphinginae,Sphingini,NA,Psilogramma,increta,NA,No,0.539754312,NA,Lepidoptera,
0df5af90609cc235d8c3be6d40d78f50,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,Arthropoda,Hexapoda,Insecta,Lepidoptera,Glossata,Heteroneura,Tortricoidea,Tortricidae,Tortricinae,Archipini,NA,Archips,podanus,NA,No,0.746495706,NA,Lepidoptera,
